date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:53:26	206193/206193	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:24%20GMT	https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/page/2/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/page/2/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:26	106833/106833	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b5eaf9372251d302d2a30f1afcb5f7db%22	https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/feed/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/feed/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:27	269121/269121	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:24%20GMT	https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep-co-von-dau-tu-nuoc-ngoai-tai-hai-phong-2/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thanh-lap-doanh-nghiep-co-von-dau-tu-nuoc-ngoai-tai-hai-phong-2/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:27	6564/6564	---M--	200	added ('OK')	application/json	date:Fri,%2010%20Mar%202023%2006:53:26%20GMT	https://tuvanluathaiphong.com/wp-json/wp/v2/categories/13	D:/Giaodien/luatsu/tuvanluathaiphong.com/wp-json/wp/v2/categories/13.json	(from https://tuvanluathaiphong.com/dich-vu-phap-ly-khac/giay-phep-quang-cao/giay-phep-quang-cao-my-pham/)
13:53:30	248782/248782	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:26%20GMT	https://tuvanluathaiphong.com/thu-tuc-thanh-lap-chi-nhanh-doanh-nghiep-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thu-tuc-thanh-lap-chi-nhanh-doanh-nghiep-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:31	248199/248199	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:26%20GMT	https://tuvanluathaiphong.com/thu-tuc-thanh-lap-dia-diem-kinh-doanh-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thu-tuc-thanh-lap-dia-diem-kinh-doanh-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:31	251503/251503	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:26%20GMT	https://tuvanluathaiphong.com/thu-tuc-thanh-lap-cong-ty-hop-danh-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thu-tuc-thanh-lap-cong-ty-hop-danh-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:31	251544/251544	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:27%20GMT	https://tuvanluathaiphong.com/thu-tuc-dang-ky-thanh-lap-doanh-nghiep-tu-nhan-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thu-tuc-dang-ky-thanh-lap-doanh-nghiep-tu-nhan-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:32	253381/253381	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:30%20GMT	https://tuvanluathaiphong.com/thu-tuc-thanh-lap-cong-ty-tnhh-hai-thanh-vien-tro-len-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thu-tuc-thanh-lap-cong-ty-tnhh-hai-thanh-vien-tro-len-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:32	6290/6290	---M--	200	added ('OK')	application/json	date:Fri,%2010%20Mar%202023%2006:53:30%20GMT	https://tuvanluathaiphong.com/wp-json/wp/v2/categories/36	D:/Giaodien/luatsu/tuvanluathaiphong.com/wp-json/wp/v2/categories/36.json	(from https://tuvanluathaiphong.com/dich-vu-phap-ly-khac/giay-phep-quang-cao/thong-bao-quang-cao/)
13:53:35	252741/252741	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:30%20GMT	https://tuvanluathaiphong.com/thu-tuc-thanh-lap-cong-ty-tnhh-mot-thanh-vien-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thu-tuc-thanh-lap-cong-ty-tnhh-mot-thanh-vien-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:36	253463/253463	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:31%20GMT	https://tuvanluathaiphong.com/thu-tuc-thanh-lap-cong-ty-co-phan-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thu-tuc-thanh-lap-cong-ty-co-phan-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:36	252872/252872	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:31%20GMT	https://tuvanluathaiphong.com/dang-ky-thuc-hien-hoat-dong-dau-gia-tai-san-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/dang-ky-thuc-hien-hoat-dong-dau-gia-tai-san-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:36	248709/248709	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:32%20GMT	https://tuvanluathaiphong.com/trinh-tu-thu-tuc-thanh-lap-ho-kinh-doanh-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/trinh-tu-thu-tuc-thanh-lap-ho-kinh-doanh-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:37	245642/245642	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:35%20GMT	https://tuvanluathaiphong.com/dieu-kien-thanh-lap-ho-kinh-doanh-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/dieu-kien-thanh-lap-ho-kinh-doanh-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:37	7370/7370	---M--	200	added ('OK')	application/json	date:Fri,%2010%20Mar%202023%2006:53:35%20GMT	https://tuvanluathaiphong.com/wp-json/wp/v2/categories/8	D:/Giaodien/luatsu/tuvanluathaiphong.com/wp-json/wp/v2/categories/8.json	(from https://tuvanluathaiphong.com/dich-vu-phap-ly-khac/giay-phep-an-toan-ve-sinh-thuc-pham/)
13:53:38	96044/96044	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b5eaf9372251d302d2a30f1afcb5f7db%22	https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/feed/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/feed/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/)
13:53:40	250635/250635	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:36%20GMT	https://tuvanluathaiphong.com/mot-so-luu-y-khi-dat-ten-cong-ty-doanh-nghiep/	D:/Giaodien/luatsu/tuvanluathaiphong.com/mot-so-luu-y-khi-dat-ten-cong-ty-doanh-nghiep/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-doanh-nghiep-thanh-lap-doanh-nghiep/)
13:53:41	254137/254137	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:36%20GMT	https://tuvanluathaiphong.com/thay-doi-thanh-vien-cong-ty-tnhh-hai-thanh-vien-tro-len-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thay-doi-thanh-vien-cong-ty-tnhh-hai-thanh-vien-tro-len-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/)
13:53:41	248273/248273	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:37%20GMT	https://tuvanluathaiphong.com/khi-bi-mat-con-dau-doanh-nghiep-can-phai-lam-gi/	D:/Giaodien/luatsu/tuvanluathaiphong.com/khi-bi-mat-con-dau-doanh-nghiep-can-phai-lam-gi/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/)
13:53:41	252050/252050	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:38%20GMT	https://tuvanluathaiphong.com/thay-doi-dia-chi-tru-so-cong-ty-sang-quan-huyen-khac-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thay-doi-dia-chi-tru-so-cong-ty-sang-quan-huyen-khac-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/)
13:53:41	5548/5548	---M--	200	added ('OK')	application/json	date:Fri,%2010%20Mar%202023%2006:53:40%20GMT	https://tuvanluathaiphong.com/wp-json/wp/v2/categories/14	D:/Giaodien/luatsu/tuvanluathaiphong.com/wp-json/wp/v2/categories/14.json	(from https://tuvanluathaiphong.com/dich-vu-phap-ly-khac/giay-phep-ruou/)
13:53:45	253553/253553	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:40%20GMT	https://tuvanluathaiphong.com/thay-doi-dia-chi-tru-so-cong-ty-tron-trong-cung-quan-huyen-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thay-doi-dia-chi-tru-so-cong-ty-tron-trong-cung-quan-huyen-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/)
13:53:46	251467/251467	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:41%20GMT	https://tuvanluathaiphong.com/thay-doi-nguoi-dai-dien-theo-phap-luat-cong-ty-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thay-doi-nguoi-dai-dien-theo-phap-luat-cong-ty-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/)
13:53:46	250063/250063	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:41%20GMT	https://tuvanluathaiphong.com/thu-tuc-thay-doi-ten-doanh-nghiep-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thu-tuc-thay-doi-ten-doanh-nghiep-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/)
13:53:46	247987/247987	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:41%20GMT	https://tuvanluathaiphong.com/thu-tuc-giam-von-dieu-le-cong-ty-tnhh-hai-thanh-vien-tro-len/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thu-tuc-giam-von-dieu-le-cong-ty-tnhh-hai-thanh-vien-tro-len/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/)
13:53:46	246982/246982	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:45%20GMT	https://tuvanluathaiphong.com/lam-chuyen-doi-loai-hinh-va-thay-doi-nguoi-dai-dien-cung-luc-duoc-khong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/lam-chuyen-doi-loai-hinh-va-thay-doi-nguoi-dai-dien-cung-luc-duoc-khong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/)
13:53:47	5754/5754	---M--	200	added ('OK')	application/json	date:Fri,%2010%20Mar%202023%2006:53:45%20GMT	https://tuvanluathaiphong.com/wp-json/wp/v2/categories/9	D:/Giaodien/luatsu/tuvanluathaiphong.com/wp-json/wp/v2/categories/9.json	(from https://tuvanluathaiphong.com/dich-vu-phap-ly-khac/giay-phep-kinh-doanh-khac/)
13:53:48	25680/25680	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b5eaf9372251d302d2a30f1afcb5f7db%22	https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-chi-nhanh/feed/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-chi-nhanh/feed/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-chi-nhanh/)
13:53:50	251785/251785	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:46%20GMT	https://tuvanluathaiphong.com/quy-dinh-moi-cua-phap-luat-doanh-nghiep-duoc-lap-dia-diem-kinh-doanh-tai-bat-ki-tinh-thanh-nao-tren-toan-quoc/	D:/Giaodien/luatsu/tuvanluathaiphong.com/quy-dinh-moi-cua-phap-luat-doanh-nghiep-duoc-lap-dia-diem-kinh-doanh-tai-bat-ki-tinh-thanh-nao-tren-toan-quoc/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/)
13:53:51	257437/257437	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:45%20GMT	https://tuvanluathaiphong.com/ke-tu-ngay-10-10-2018-ho-kinh-doanh-co-the-chuyen-doi-truc-tiep-len-mo-hinh-cong-ty/	D:/Giaodien/luatsu/tuvanluathaiphong.com/ke-tu-ngay-10-10-2018-ho-kinh-doanh-co-the-chuyen-doi-truc-tiep-len-mo-hinh-cong-ty/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/)
13:53:51	256206/256206	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:48%20GMT	https://tuvanluathaiphong.com/thanh-lap-chi-nhanh-cua-thuong-nhan-nuoc-ngoai/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thanh-lap-chi-nhanh-cua-thuong-nhan-nuoc-ngoai/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-chi-nhanh/)
13:53:51	245681/245681	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:46%20GMT	https://tuvanluathaiphong.com/chuyen-doi-ho-kinh-doanh-sang-doanh-nghiep/	D:/Giaodien/luatsu/tuvanluathaiphong.com/chuyen-doi-ho-kinh-doanh-sang-doanh-nghiep/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thay-doi-dang-ky-kinh-doanh/)
13:53:51	25651/25651	---M--	200	added ('OK')	image/jpeg	etag:%226433-63fe2f8a-4b8bc23c;;;%22	https://tuvanluathaiphong.com/wp-content/uploads/2020/08/anh-ts-c.jpg	D:/Giaodien/luatsu/tuvanluathaiphong.com/wp-content/uploads/2020/08/anh-ts-c.jpg	(from https://tuvanluathaiphong.com/ly-hon-khi-chong-di-tu/)
13:53:52	29529/29529	---MCZ	200	added ('OK')	application/rss+xml	etag:%22b5eaf9372251d302d2a30f1afcb5f7db%22	https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-van-phong-dai-dien/feed/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-van-phong-dai-dien/feed/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-van-phong-dai-dien/)
13:53:52	260619/260619	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:50%20GMT	https://tuvanluathaiphong.com/thanh-lap-van-phong-dai-dien-cua-thuong-nhan-nuoc-ngoai-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thanh-lap-van-phong-dai-dien-cua-thuong-nhan-nuoc-ngoai-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-van-phong-dai-dien/)
13:53:52	248703/248703	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:50%20GMT	https://tuvanluathaiphong.com/chi-nhanh-co-duoc-ky-hop-dong-khong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/chi-nhanh-co-duoc-ky-hop-dong-khong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-chi-nhanh/)
13:53:54	25224/25224	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Mar%202023%2006:53:51%20GMT	https://tuvanluathaiphong.com/wp-json/wp/v2/posts/9554	D:/Giaodien/luatsu/tuvanluathaiphong.com/wp-json/wp/v2/posts/9554.json	(from https://tuvanluathaiphong.com/ly-hon-khi-chong-di-tu/)
13:53:54	34109/34109	---MCZ	200	added ('OK')	application/rss+xml	etag:%22b5eaf9372251d302d2a30f1afcb5f7db%22	https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/chuyen-doi-loai-hinh-doanh-nghiep/feed/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thanh-lap-doanh-nghiep/chuyen-doi-loai-hinh-doanh-nghiep/feed/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/chuyen-doi-loai-hinh-doanh-nghiep/)
13:53:55	250667/250667	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:51%20GMT	https://tuvanluathaiphong.com/thanh-lap-van-phong-dai-dien-cua-doanh-nghiep-tai-hai-phong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thanh-lap-van-phong-dai-dien-cua-doanh-nghiep-tai-hai-phong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/thanh-lap-van-phong-dai-dien/)
13:53:55	254103/254103	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:52%20GMT	https://tuvanluathaiphong.com/chuyen-doi-cong-ty-co-phan-thanh-cong-ty-tnhh-hai-thanh-vien/	D:/Giaodien/luatsu/tuvanluathaiphong.com/chuyen-doi-cong-ty-co-phan-thanh-cong-ty-tnhh-hai-thanh-vien/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/chuyen-doi-loai-hinh-doanh-nghiep/)
13:53:56	255143/255143	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:54%20GMT	https://tuvanluathaiphong.com/thu-tuc-chuyen-doi-doanh-nghiep-tu-nhan/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thu-tuc-chuyen-doi-doanh-nghiep-tu-nhan/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/chuyen-doi-loai-hinh-doanh-nghiep/)
13:53:56	3060/3060	---M--	200	added ('OK')	application/json	date:Fri,%2010%20Mar%202023%2006:53:54%20GMT	https://tuvanluathaiphong.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuvanluathaiphong.com%2Fly-hon-khi-chong-di-tu%2F	D:/Giaodien/luatsu/tuvanluathaiphong.com/wp-json/oembed/1.0/embedace4.json	(from https://tuvanluathaiphong.com/ly-hon-khi-chong-di-tu/)
13:53:56	254964/254964	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:54%20GMT	https://tuvanluathaiphong.com/chuyen-doi-loai-hinh-doanh-nghiep-co-phai-thay-doi-ma-so-thue/	D:/Giaodien/luatsu/tuvanluathaiphong.com/chuyen-doi-loai-hinh-doanh-nghiep-co-phai-thay-doi-ma-so-thue/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/chuyen-doi-loai-hinh-doanh-nghiep/)
13:53:56	252820/252820	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:55%20GMT	https://tuvanluathaiphong.com/chuyen-doi-cong-ty-co-phan-thanh-cong-ty-tnhh-mot-thanh-vien/	D:/Giaodien/luatsu/tuvanluathaiphong.com/chuyen-doi-cong-ty-co-phan-thanh-cong-ty-tnhh-mot-thanh-vien/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/chuyen-doi-loai-hinh-doanh-nghiep/)
13:53:56	33951/33951	---MCZ	200	added ('OK')	application/rss+xml	etag:%22b5eaf9372251d302d2a30f1afcb5f7db%22	https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/mua-ban-sap-nhap-doanh-nghiep/feed/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thanh-lap-doanh-nghiep/mua-ban-sap-nhap-doanh-nghiep/feed/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/mua-ban-sap-nhap-doanh-nghiep/)
13:53:57	3237/3237	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Mar%202023%2006:53:55%20GMT	https://tuvanluathaiphong.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuvanluathaiphong.com%2Fly-hon-khi-chong-di-tu%2F&format=xml	D:/Giaodien/luatsu/tuvanluathaiphong.com/wp-json/oembed/1.0/embed07cc	(from https://tuvanluathaiphong.com/ly-hon-khi-chong-di-tu/)
13:53:59	250685/250685	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:55%20GMT	https://tuvanluathaiphong.com/sap-nhap-cong-ty-theo-quy-dinh-moi-nhat/	D:/Giaodien/luatsu/tuvanluathaiphong.com/sap-nhap-cong-ty-theo-quy-dinh-moi-nhat/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/mua-ban-sap-nhap-doanh-nghiep/)
13:54:00	24197/24197	---MCZ	200	added ('OK')	application/rss+xml	etag:%22b5eaf9372251d302d2a30f1afcb5f7db%22	https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/tach-doanh-nghiep/feed/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thanh-lap-doanh-nghiep/tach-doanh-nghiep/feed/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/tach-doanh-nghiep/)
13:54:00	252731/252731	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:56%20GMT	https://tuvanluathaiphong.com/luu-y-hop-dong-mua-ban-doanh-nghiep/	D:/Giaodien/luatsu/tuvanluathaiphong.com/luu-y-hop-dong-mua-ban-doanh-nghiep/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/mua-ban-sap-nhap-doanh-nghiep/)
13:54:00	250212/250212	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:56%20GMT	https://tuvanluathaiphong.com/hop-nhat-cong-ty-theo-quy-dinh-moi-nhat/	D:/Giaodien/luatsu/tuvanluathaiphong.com/hop-nhat-cong-ty-theo-quy-dinh-moi-nhat/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/mua-ban-sap-nhap-doanh-nghiep/)
13:54:01	27968/27968	---M--	200	added ('OK')	image/png	etag:%226d40-63fe2f8a-6dbdf134;;;%22	https://tuvanluathaiphong.com/wp-content/uploads/2021/05/luat-su-gioi-hai-phong-Copy.png	D:/Giaodien/luatsu/tuvanluathaiphong.com/wp-content/uploads/2021/05/luat-su-gioi-hai-phong-Copy.png	(from https://tuvanluathaiphong.com/ly-hon-voi-nguoi-mat-nang-luc-hanh-vi-dan-su/)
13:54:01	249356/249356	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:53:59%20GMT	https://tuvanluathaiphong.com/dang-ky-cong-ty-co-phan-sau-khi-tach-doanh-nghiep/	D:/Giaodien/luatsu/tuvanluathaiphong.com/dang-ky-cong-ty-co-phan-sau-khi-tach-doanh-nghiep/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/tach-doanh-nghiep/)
13:54:01	249036/249036	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:54:00%20GMT	https://tuvanluathaiphong.com/dang-ky-thue-khi-tach-doanh-nghiep/	D:/Giaodien/luatsu/tuvanluathaiphong.com/dang-ky-thue-khi-tach-doanh-nghiep/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/tach-doanh-nghiep/)
13:54:04	25053/25053	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Mar%202023%2006:54:00%20GMT	https://tuvanluathaiphong.com/wp-json/wp/v2/posts/9549	D:/Giaodien/luatsu/tuvanluathaiphong.com/wp-json/wp/v2/posts/9549.json	(from https://tuvanluathaiphong.com/ly-hon-voi-nguoi-mat-nang-luc-hanh-vi-dan-su/)
13:54:04	15091/15091	---MCZ	200	added ('OK')	application/rss+xml	etag:%22b5eaf9372251d302d2a30f1afcb5f7db%22	https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/chia-doanh-nghiep/feed/	D:/Giaodien/luatsu/tuvanluathaiphong.com/thanh-lap-doanh-nghiep/chia-doanh-nghiep/feed/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/chia-doanh-nghiep/)
13:54:04	253202/253202	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:54:00%20GMT	https://tuvanluathaiphong.com/tach-doanh-nghiep-theo-luat-doanh-nghiep-nam-2020/	D:/Giaodien/luatsu/tuvanluathaiphong.com/tach-doanh-nghiep-theo-luat-doanh-nghiep-nam-2020/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/tach-doanh-nghiep/)
13:54:04	245553/245553	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2006:54:01%20GMT	https://tuvanluathaiphong.com/cong-ty-hop-danh-co-the-chia-tach-khong/	D:/Giaodien/luatsu/tuvanluathaiphong.com/cong-ty-hop-danh-co-the-chia-tach-khong/index.html	(from https://tuvanluathaiphong.com/thanh-lap-doanh-nghiep/chia-doanh-nghiep/)
